chunk_id,author,а,будет,бы,была,были,было,быть,в,во,вопрос,время,все,всего,дело,для,его,ее,если,есть,еще,же,за,и,из,или,им,их,к,как,когда,которые,лишь,между,может,можно,на,не,нет,ни,но,о,об,он,она,они,от,очень,по,под,при,с,своей,своих,себе,себя,так,тем,то,того,только,том,у,чем,что,чтобы,эти,это,этого,этой,этом,я,без,до,именно,ли,оно,потому,уже,более,всех,г,демократии,партии,против,социал,т,борьбы,даже,рабочих,россии,со,теперь,был,этот,мы,нас,нам,пролетариата,политической,революции
plehanov_uspenskiy.txt_chunk4,plehanov,8,1,1,0,0,4,1,33,2,0,1,3,0,1,5,13,1,2,1,0,6,0,42,0,2,0,1,9,11,2,0,0,0,5,0,14,21,2,3,4,2,1,10,4,0,3,1,4,1,1,6,1,0,4,0,5,1,3,5,4,0,7,3,16,2,0,1,3,1,0,1,1,5,0,0,0,0,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0
plehanov_uspenskiy.txt_chunk5,plehanov,5,2,7,0,0,0,0,24,2,0,1,6,3,2,2,13,1,1,2,1,6,3,44,5,2,1,4,9,12,0,2,1,0,0,3,12,20,3,4,6,5,3,10,0,2,5,2,2,2,0,9,0,1,0,0,10,0,10,0,3,0,4,1,14,1,2,4,5,0,0,1,2,0,3,1,1,4,1,0,4,0,0,0,0,0,9,0,1,0,0,0,1,0,2,4,1,0,0,0,0
plehanov_uspenskiy.txt_chunk6,plehanov,6,0,0,0,0,5,0,35,2,0,2,4,1,3,2,3,0,0,3,2,7,0,18,6,2,1,1,14,6,0,1,1,2,3,3,11,15,0,1,8,1,3,5,0,2,0,2,7,1,3,12,2,2,0,0,2,2,6,4,4,0,8,8,12,2,0,4,3,0,2,3,0,2,0,4,0,0,2,3,3,1,0,0,0,0,0,0,1,0,2,0,0,0,1,5,1,0,0,1,0
plehanov_uspenskiy.txt_chunk9,plehanov,2,0,7,0,0,1,4,26,1,4,0,5,1,2,6,7,4,3,2,0,5,2,33,6,1,1,2,9,11,1,0,2,0,7,4,11,14,3,6,9,5,1,3,3,1,0,0,5,0,0,5,4,0,2,2,2,2,8,0,6,2,0,1,25,1,0,3,1,2,3,0,4,0,0,3,2,1,5,0,1,0,0,0,0,0,2,1,1,0,1,0,1,1,3,10,2,2,0,0,0
plehanov_vroz_idti_vmeste_bit_I.txt_chunk2,plehanov,8,6,6,0,0,2,0,22,2,1,3,5,1,4,3,11,0,3,1,4,1,2,32,0,4,1,3,5,5,1,4,0,2,3,0,20,20,1,3,6,10,0,1,0,0,7,2,2,0,4,9,2,0,4,2,3,7,6,3,6,2,6,6,13,4,0,7,2,1,1,0,1,4,2,0,0,2,2,6,2,0,0,1,2,0,1,0,3,1,3,5,7,2,0,5,7,8,6,0,0
plehanov_vroz_idti_vmeste_bit_I.txt_chunk4,plehanov,0,0,0,0,0,0,0,20.408163265306122,0,0,0,13.605442176870747,0,0,6.802721088435374,0,40.816326530612244,0,0,0,0,0,47.61904761904761,0,0,0,0,13.605442176870747,6.802721088435374,0,0,0,0,6.802721088435374,0,0,20.408163265306122,0,0,6.802721088435374,0,0,0,0,0,6.802721088435374,0,0,0,0,34.013605442176875,0,0,0,6.802721088435374,6.802721088435374,6.802721088435374,0,6.802721088435374,0,0,0,0,6.802721088435374,13.605442176870747,0,0,6.802721088435374,0,0,0,6.802721088435374,0,0,0,0,6.802721088435374,0,13.605442176870747,0,0,0,0,6.802721088435374,0,0,0,0,0,0,0,13.605442176870747,0,0,34.013605442176875,13.605442176870747,13.605442176870747,6.802721088435374,0,0
trotsky_chto_dalshe.txt_chunk1,trotsky,1,3,3,3,0,3,1,36,2,2,1,1,0,0,2,4,5,1,2,4,2,9,27,3,0,0,5,8,5,1,1,0,0,0,1,14,21,3,2,6,4,0,3,10,4,2,0,2,2,1,15,2,1,3,4,4,1,3,2,5,0,0,1,8,2,2,5,1,1,0,0,4,5,1,0,0,1,2,1,2,4,0,0,1,4,1,1,0,1,3,1,1,1,1,4,2,0,3,4,6
trotsky_chto_dalshe.txt_chunk2,trotsky,7,2,4,0,0,3,4,24,2,0,1,0,2,1,10,2,3,2,0,2,6,1,32,4,5,1,4,6,7,0,1,2,0,3,1,8,14,0,0,12,4,0,4,2,7,3,1,8,3,1,11,1,0,4,1,2,2,3,4,6,0,0,0,6,7,0,5,4,0,2,0,0,2,2,0,1,1,4,0,1,1,0,2,1,0,1,1,0,6,2,1,2,1,2,2,0,0,1,0,2
trotsky_chto_dalshe.txt_chunk3,trotsky,3,6,3,2,0,2,0,28,5,4,6,6,1,1,9,1,1,4,0,7,5,1,35,4,9,0,3,3,8,1,0,2,0,3,1,16,12,1,1,12,2,1,1,2,3,4,1,7,0,0,7,3,1,0,0,2,3,1,0,1,1,4,2,8,2,2,5,3,1,1,1,3,0,0,2,1,0,3,1,2,0,0,1,2,0,0,1,1,1,0,1,1,1,1,2,2,1,2,1,10
trotsky_chto_dalshe.txt_chunk4,trotsky,2.512562814070352,2.512562814070352,10.050251256281408,0,2.512562814070352,7.537688442211055,0,5.025125628140704,7.537688442211055,0,5.025125628140704,2.512562814070352,2.512562814070352,7.537688442211055,5.025125628140704,5.025125628140704,2.512562814070352,2.512562814070352,0,0,0,0,27.638190954773872,2.512562814070352,0,0,2.512562814070352,5.025125628140704,0,0,2.512562814070352,0,0,2.512562814070352,0,12.56281407035176,22.613065326633166,7.537688442211055,7.537688442211055,10.050251256281408,0,0,5.025125628140704,5.025125628140704,0,7.537688442211055,0,10.050251256281408,0,0,10.050251256281408,0,0,0,0,0,0,10.050251256281408,2.512562814070352,5.025125628140704,0,0,0,7.537688442211055,5.025125628140704,0,2.512562814070352,5.025125628140704,5.025125628140704,0,0,2.512562814070352,2.512562814070352,0,0,0,0,2.512562814070352,0,0,0,7.537688442211055,12.56281407035176,0,12.56281407035176,0,0,0,2.512562814070352,0,0,7.537688442211055,0,0,7.537688442211055,5.025125628140704,0,2.512562814070352,0,10.050251256281408
trotsky_dem_i_rev.txt_chunk1,trotsky,6,8,5,1,0,1,3,23,1,4,0,0,0,2,13,7,4,5,4,2,1,4,27,2,4,0,3,6,5,1,0,2,1,7,3,10,18,2,0,8,1,1,2,8,7,2,0,1,2,1,6,0,1,1,2,4,3,2,1,6,0,1,2,12,1,2,3,3,0,0,4,3,2,0,1,1,1,0,3,0,3,6,1,0,0,3,0,0,0,3,1,0,0,3,1,1,0,0,2,2
trotsky_dem_i_rev.txt_chunk2,trotsky,5,6,1,0,0,1,5,27,1,3,1,1,2,0,9,1,5,3,2,4,3,4,32,7,2,0,6,6,10,1,1,1,2,8,0,15,31,4,2,10,3,1,1,10,11,3,0,2,1,1,15,3,1,1,2,7,0,1,0,9,1,4,0,12,1,0,5,0,2,0,0,3,2,0,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,3,2,2,0,0,1,3
trotsky_dem_i_rev.txt_chunk3,trotsky,2,3,6,1,0,1,0,25,2,1,4,6,0,0,3,0,2,3,2,2,3,1,47,2,2,0,3,7,8,1,0,0,0,1,0,16,20,4,6,6,2,0,2,10,19,10,0,3,0,3,8,0,3,4,0,6,0,11,6,6,1,1,1,15,5,0,8,1,1,1,0,1,0,1,0,1,0,0,0,1,2,3,3,2,4,1,1,0,0,2,1,0,0,2,4,0,2,0,1,1
trotsky_dem_i_rev.txt_chunk4,trotsky,4,3,8,0,4,3,3,28,2,0,1,8,0,1,1,4,1,2,1,3,3,2,40,6,4,2,0,6,7,1,3,2,0,6,0,15,20,0,1,6,2,1,1,3,7,12,0,2,1,0,11,0,1,0,0,5,2,8,0,4,6,0,0,22,2,2,5,2,0,1,0,0,1,2,2,2,1,0,3,1,0,1,1,0,2,0,2,1,0,1,0,1,0,0,19,3,2,0,1,1
trotsky_dem_i_rev.txt_chunk5,trotsky,4,0,1,1,1,2,0,20,2,3,0,0,1,1,6,9,2,3,2,5,3,7,41,1,1,0,6,10,3,6,3,0,1,0,0,21,24,2,6,4,3,1,5,0,12,10,0,1,2,1,9,2,2,1,5,6,2,0,4,1,1,4,0,17,7,1,4,2,1,0,1,2,4,0,3,1,0,0,0,0,2,2,3,0,2,0,0,4,4,0,1,0,0,1,2,0,0,3,1,2
trotsky_dem_i_rev.txt_chunk6,trotsky,0,0,4.716981132075471,0,0,0,9.433962264150942,23.58490566037736,4.716981132075471,4.716981132075471,0,4.716981132075471,0,4.716981132075471,4.716981132075471,0,9.433962264150942,14.150943396226415,4.716981132075471,0,9.433962264150942,4.716981132075471,23.58490566037736,0,0,0,4.716981132075471,42.45283018867924,0,0,4.716981132075471,0,0,9.433962264150942,4.716981132075471,18.867924528301884,9.433962264150942,4.716981132075471,0,9.433962264150942,0,0,0,0,0,0,0,0,0,0,9.433962264150942,9.433962264150942,4.716981132075471,0,0,0,0,14.150943396226415,0,14.150943396226415,0,0,0,18.867924528301884,0,0,4.716981132075471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716981132075471,0,0,0,0,0,4.716981132075471,0,0,4.716981132075471,0,0,0,9.433962264150942,0,0,0,4.716981132075471,14.150943396226415
trotsky_demokratia.txt_chunk1,trotsky,4,2,2,1,2,0,1,24,0,0,1,1,0,0,1,1,0,3,1,4,7,4,38,1,3,3,7,6,4,2,4,2,0,3,0,20,17,4,5,4,3,1,0,11,1,3,0,0,1,1,10,1,1,0,1,3,0,2,2,6,1,0,0,11,2,0,4,0,0,2,0,2,0,0,2,1,0,2,0,1,4,5,0,3,0,0,0,0,0,1,2,2,1,2,12,1,1,0,2,1
trotsky_demokratia.txt_chunk2,trotsky,3.5650623885918002,1.7825311942959001,3.5650623885918002,0,0,3.5650623885918002,3.5650623885918002,16.042780748663102,0,3.5650623885918002,0,1.7825311942959001,1.7825311942959001,0,7.1301247771836005,0,0,10.695187165775401,0,0,5.347593582887701,0,23.172905525846705,3.5650623885918002,1.7825311942959001,0,3.5650623885918002,1.7825311942959001,8.9126559714795,0,0,0,0,0,3.5650623885918002,19.607843137254903,26.737967914438503,1.7825311942959001,0,3.5650623885918002,1.7825311942959001,0,1.7825311942959001,1.7825311942959001,0,12.477718360071302,1.7825311942959001,3.5650623885918002,0,1.7825311942959001,3.5650623885918002,1.7825311942959001,0,0,3.5650623885918002,5.347593582887701,1.7825311942959001,5.347593582887701,1.7825311942959001,5.347593582887701,0,5.347593582887701,0,21.390374331550802,0,0,7.1301247771836005,1.7825311942959001,0,0,1.7825311942959001,1.7825311942959001,1.7825311942959001,0,5.347593582887701,3.5650623885918002,0,0,1.7825311942959001,1.7825311942959001,1.7825311942959001,3.5650623885918002,0,0,0,0,0,0,0,0,1.7825311942959001,0,0,1.7825311942959001,1.7825311942959001,0,1.7825311942959001,0,0,0
trotsky_dve_tolpy_I.txt_chunk2,trotsky,2.5839793281653747,0,7.751937984496124,0,0,5.167958656330749,0,20.671834625322997,0,0,0,5.167958656330749,0,0,0,0,0,0,0,0,2.5839793281653747,7.751937984496124,43.927648578811365,7.751937984496124,0,0,0,7.751937984496124,5.167958656330749,5.167958656330749,0,0,0,0,0,12.919896640826872,20.671834625322997,0,15.503875968992247,0,5.167958656330749,2.5839793281653747,0,0,5.167958656330749,5.167958656330749,0,2.5839793281653747,2.5839793281653747,0,12.919896640826872,0,2.5839793281653747,2.5839793281653747,5.167958656330749,0,0,0,0,5.167958656330749,2.5839793281653747,0,0,10.335917312661499,0,2.5839793281653747,5.167958656330749,0,2.5839793281653747,0,0,0,0,0,0,2.5839793281653747,2.5839793281653747,0,2.5839793281653747,5.167958656330749,2.5839793281653747,0,0,2.5839793281653747,0,2.5839793281653747,0,0,0,0,5.167958656330749,0,0,2.5839793281653747,5.167958656330749,0,0,0,2.5839793281653747,7.751937984496124
trotsky_idealisticheskaya_gamma_I.txt_chunk1,trotsky,8.756567425569177,3.502626970227671,3.502626970227671,0,0,3.502626970227671,0,24.518388791593697,0,0,0,7.005253940455342,0,1.7513134851138354,3.502626970227671,3.502626970227671,1.7513134851138354,3.502626970227671,7.005253940455342,0,0,5.253940455341506,33.274956217162874,3.502626970227671,5.253940455341506,0,1.7513134851138354,7.005253940455342,5.253940455341506,0,0,1.7513134851138354,0,0,0,12.259194395796849,12.259194395796849,5.253940455341506,5.253940455341506,0,1.7513134851138354,0,0,1.7513134851138354,0,3.502626970227671,0,3.502626970227671,0,0,8.756567425569177,0,0,0,0,0,0,3.502626970227671,1.7513134851138354,3.502626970227671,0,5.253940455341506,1.7513134851138354,15.761821366024519,1.7513134851138354,0,8.756567425569177,0,1.7513134851138354,0,0,0,0,0,0,0,0,0,1.7513134851138354,0,29.7723292469352,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502626970227671,0,0,0,0,0
trotsky_intellig_dem.txt_chunk1,trotsky,5,0,2,2,2,3,3,35,0,0,0,4,2,1,3,4,4,5,0,3,3,1,46,3,2,3,7,9,6,0,0,2,0,2,0,14,10,1,1,4,5,4,1,1,1,3,0,4,0,4,10,1,2,1,0,2,1,3,1,1,1,0,1,11,5,0,3,2,3,1,0,1,2,0,0,1,0,5,2,5,1,1,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,0,0
trotsky_intellig_dem.txt_chunk10,trotsky,1,3,2,1,1,1,8,35,3,1,0,6,0,1,7,2,3,4,0,3,1,3,41,4,0,1,3,11,9,0,2,4,1,4,0,11,6,0,1,5,6,1,1,5,0,5,1,3,0,4,6,1,1,2,1,3,2,5,1,5,1,0,1,3,3,1,6,2,0,0,0,3,2,0,0,0,0,2,0,4,0,0,0,1,0,0,1,1,0,0,1,0,0,1,6,0,0,0,1,0
trotsky_intellig_dem.txt_chunk11,trotsky,5,0,3,1,5,6,1,15,0,0,1,5,0,0,4,0,1,2,0,2,3,7,32,3,3,1,1,12,2,2,0,1,3,1,1,17,18,0,1,5,6,3,0,0,1,2,0,5,1,1,10,1,1,0,0,5,1,3,4,1,0,2,3,12,3,1,4,2,1,1,0,0,6,1,0,0,1,3,2,2,0,1,0,1,0,2,0,0,3,0,0,0,1,0,5,0,0,1,2,1
trotsky_intellig_dem.txt_chunk13,trotsky,8,3,7,2,1,7,3,27,1,2,4,11,0,2,6,3,2,3,0,2,4,9,39,3,5,0,1,13,6,1,5,3,1,3,2,6,19,1,4,7,3,0,1,1,5,3,2,8,0,2,9,4,0,1,2,4,1,4,1,5,1,1,2,12,1,1,10,2,1,0,0,0,0,0,0,0,1,2,2,1,10,2,0,5,1,2,1,5,1,0,0,2,2,1,8,2,2,2,1,0
trotsky_intellig_dem.txt_chunk14,trotsky,4,1,1,1,1,2,3,22,2,1,0,3,1,0,3,3,4,0,0,2,5,5,52,6,0,0,3,6,16,1,2,1,1,1,1,9,12,0,2,7,2,3,2,1,0,7,0,2,1,2,4,0,0,0,0,2,2,4,1,2,0,0,0,7,1,0,4,6,0,1,2,4,2,0,0,0,0,3,1,3,4,3,0,2,0,2,1,1,1,0,1,0,0,1,7,0,0,0,0,0
trotsky_intellig_dem.txt_chunk15,trotsky,1,1,4,3,3,7,1,34,3,2,1,3,1,1,0,2,3,0,0,2,7,2,37,1,2,0,0,14,13,6,3,0,1,0,0,10,12,2,1,7,3,0,3,2,2,7,1,4,1,3,7,1,0,0,1,5,1,6,1,2,1,2,2,12,1,0,2,3,3,0,0,2,0,1,0,2,0,3,0,1,0,1,0,0,0,3,1,0,2,0,1,0,3,3,4,1,0,4,2,0
trotsky_intellig_dem.txt_chunk16,trotsky,1,0,3,1,2,3,2,32,1,4,0,3,1,1,4,2,3,5,0,0,3,5,37,5,4,0,4,8,3,2,2,2,0,0,0,18,18,3,1,7,5,0,0,4,4,6,1,2,4,3,9,2,0,2,0,2,1,7,1,5,2,1,2,20,1,2,12,1,0,2,0,0,1,1,1,0,1,2,0,1,0,1,1,1,0,0,1,1,0,1,0,1,2,5,9,3,0,0,4,0
trotsky_intellig_dem.txt_chunk17,trotsky,1,1,5,1,0,1,0,26,1,2,0,2,0,0,4,1,3,2,2,1,2,1,44,3,7,0,7,6,8,1,2,0,0,1,1,17,18,0,2,8,3,1,3,2,8,6,0,11,5,1,5,5,3,0,2,4,4,1,4,6,2,1,0,9,4,0,8,1,2,1,0,1,0,1,0,0,0,1,4,3,0,4,2,1,3,0,1,1,0,0,0,0,1,0,2,0,0,0,5,2
trotsky_intellig_dem.txt_chunk18,trotsky,6.430868167202572,3.215434083601286,11.254019292604502,0,0,4.82315112540193,1.607717041800643,19.29260450160772,1.607717041800643,0,1.607717041800643,11.254019292604502,0,1.607717041800643,3.215434083601286,0,1.607717041800643,4.82315112540193,1.607717041800643,1.607717041800643,1.607717041800643,11.254019292604502,46.62379421221865,0,0,1.607717041800643,6.430868167202572,12.861736334405144,1.607717041800643,0,0,1.607717041800643,1.607717041800643,0,0,6.430868167202572,9.64630225080386,3.215434083601286,0,12.861736334405144,1.607717041800643,0,3.215434083601286,4.82315112540193,14.469453376205788,1.607717041800643,0,1.607717041800643,0,0,16.07717041800643,1.607717041800643,0,1.607717041800643,0,0,1.607717041800643,3.215434083601286,3.215434083601286,3.215434083601286,0,3.215434083601286,0,11.254019292604502,1.607717041800643,1.607717041800643,3.215434083601286,1.607717041800643,1.607717041800643,0,3.215434083601286,1.607717041800643,1.607717041800643,0,1.607717041800643,0,3.215434083601286,3.215434083601286,1.607717041800643,6.430868167202572,3.215434083601286,4.82315112540193,0,0,0,1.607717041800643,0,3.215434083601286,1.607717041800643,1.607717041800643,0,3.215434083601286,0,1.607717041800643,1.607717041800643,0,0,0,1.607717041800643,0
trotsky_intellig_dem.txt_chunk3,trotsky,4,0,7,2,2,3,1,32,1,1,1,3,1,0,1,0,8,2,1,3,4,4,33,6,2,1,4,7,11,2,2,0,1,2,1,7,22,0,2,5,2,1,2,6,4,1,2,1,0,0,6,1,1,1,2,5,2,4,1,1,1,1,2,14,3,3,2,1,1,1,0,0,0,1,3,3,0,4,0,0,2,1,0,0,0,0,0,2,0,0,0,2,1,0,3,0,0,0,0,1
trotsky_intellig_dem.txt_chunk4,trotsky,3,0,19,6,4,4,2,27,0,4,1,2,0,0,6,0,6,10,0,2,1,0,28,3,0,2,4,1,7,2,2,2,0,2,3,13,21,0,1,6,1,3,0,7,10,6,0,6,0,2,5,0,2,1,0,1,1,2,3,3,0,3,2,9,5,4,3,2,0,2,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,2,1,3,1,0,1,0,2,4,0,0,2,3,0
trotsky_intellig_dem.txt_chunk5,trotsky,0,0,0,1,0,0,2,32,2,1,1,4,1,0,2,2,2,2,0,1,3,1,36,6,3,1,1,11,10,0,1,4,1,1,0,12,7,0,2,2,7,2,0,7,1,8,0,5,1,3,8,3,1,0,0,4,3,1,1,1,1,2,0,4,2,0,1,0,0,2,0,1,1,0,0,1,2,2,3,2,1,2,0,2,0,1,3,0,3,2,1,0,2,1,1,1,0,3,4,0
trotsky_intellig_dem.txt_chunk6,trotsky,2,0,0,0,0,1,3,24,0,0,1,7,3,0,3,1,2,2,1,3,5,0,40,3,0,0,2,9,11,2,3,2,2,1,0,13,18,1,2,5,1,0,1,1,3,4,0,5,3,0,10,4,0,0,0,3,2,8,3,3,0,5,1,12,4,2,3,0,1,1,0,2,1,0,3,2,0,4,2,1,1,1,0,0,0,1,1,1,0,2,2,2,0,2,8,0,0,0,0,0
trotsky_intellig_dem.txt_chunk7,trotsky,4,1,8,0,1,3,3,34,2,1,2,2,1,2,4,4,5,3,2,4,5,5,35,6,3,0,3,10,13,3,6,4,1,5,2,14,16,2,0,5,1,1,7,2,4,1,0,4,2,0,12,0,0,0,1,5,0,4,0,3,2,2,0,9,3,3,5,2,0,2,0,0,0,1,1,0,1,1,0,0,3,4,0,1,1,0,0,0,0,1,1,0,2,0,10,0,0,0,2,1
trotsky_intellig_dem.txt_chunk9,trotsky,5,1,3,1,2,3,4,28,4,2,1,2,0,0,6,2,0,2,0,2,4,5,27,5,1,3,0,9,10,0,1,1,1,5,1,12,27,2,4,5,4,2,0,9,5,6,0,4,1,4,6,1,1,0,1,1,3,4,6,2,5,1,1,18,4,1,2,2,1,1,0,1,2,0,1,4,1,0,3,1,0,1,0,1,1,2,1,1,0,0,0,0,0,1,2,0,0,1,1,0
trotsky_k_smerty_parvusa.txt_chunk1,trotsky,4,0,3,0,0,3,2,33,1,2,1,2,0,0,6,14,2,1,1,4,3,4,28,2,1,3,2,9,5,2,1,0,0,1,0,16,13,0,2,9,11,0,16,4,3,5,1,5,4,1,14,2,0,0,1,1,2,9,2,1,2,3,2,14,0,2,3,4,4,0,4,0,0,0,0,0,3,2,2,2,0,1,0,3,1,2,1,2,0,0,2,0,6,0,2,1,1,0,0,7
trotsky_k_smerty_parvusa.txt_chunk2,trotsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
trotsky_kapital_v_opozicii.txt_chunk1,trotsky,3,0,3,2,0,1,2,21,0,1,3,5,0,0,5,1,3,1,0,1,1,3,41,2,2,1,2,9,7,1,0,0,0,0,0,13,14,1,4,7,1,0,2,2,1,4,1,2,3,5,11,0,1,0,0,1,1,0,3,2,2,1,3,9,2,2,0,0,0,2,0,1,2,1,0,0,0,0,2,1,1,0,0,0,0,3,1,0,1,1,1,0,1,2,1,1,0,1,1,0
trotsky_kapital_v_opozicii.txt_chunk3,trotsky,2,1,2,1,0,2,3,26,5,0,0,2,3,1,6,2,0,2,0,1,7,2,42,2,3,2,2,5,6,0,1,0,4,2,1,10,12,2,3,7,0,0,2,1,3,2,0,2,1,7,10,0,1,0,0,3,2,5,3,2,1,0,3,10,1,3,3,1,0,1,0,1,0,0,0,1,0,4,3,2,0,0,0,0,0,0,2,2,9,2,1,0,1,1,0,0,0,1,1,0
trotsky_kapital_v_opozicii.txt_chunk4,trotsky,4,2,3,0,0,2,2,27,3,1,0,2,0,0,8,3,1,2,1,2,2,1,38,2,0,0,2,8,5,0,0,0,3,3,0,12,16,1,3,7,4,2,1,0,2,0,0,7,0,2,7,2,3,2,0,2,0,2,0,5,2,3,1,6,1,1,1,4,0,0,0,5,1,1,0,1,0,2,3,4,1,0,0,1,0,1,1,4,6,0,0,0,0,2,3,1,0,1,1,0
trotsky_kapital_v_opozicii.txt_chunk5,trotsky,4,0,9,1,0,3,3,22,2,0,0,4,1,0,8,3,1,1,2,0,6,6,48,3,1,1,4,6,6,0,1,0,1,0,1,9,19,0,3,9,5,0,4,2,0,5,1,6,3,4,9,1,2,0,1,4,1,2,0,3,1,0,2,13,0,0,4,0,1,1,0,1,4,0,0,1,0,2,3,1,0,0,0,1,0,2,0,1,7,3,1,0,1,0,4,0,1,1,1,1
trotsky_kapital_v_opozicii.txt_chunk6,trotsky,3.218884120171674,0,4.291845493562231,0,0,2.1459227467811157,2.1459227467811157,17.167381974248926,0,0,0,3.218884120171674,0,0,9.656652360515022,3.218884120171674,5.364806866952789,1.0729613733905579,1.0729613733905579,1.0729613733905579,2.1459227467811157,6.437768240343348,37.55364806866953,2.1459227467811157,2.1459227467811157,1.0729613733905579,0,5.364806866952789,12.875536480686696,1.0729613733905579,4.291845493562231,3.218884120171674,1.0729613733905579,4.291845493562231,2.1459227467811157,13.948497854077255,16.094420600858367,0,1.0729613733905579,3.218884120171674,3.218884120171674,1.0729613733905579,1.0729613733905579,5.364806866952789,1.0729613733905579,3.218884120171674,0,2.1459227467811157,9.656652360515022,5.364806866952789,6.437768240343348,2.1459227467811157,2.1459227467811157,0,1.0729613733905579,2.1459227467811157,3.218884120171674,0,1.0729613733905579,6.437768240343348,0,1.0729613733905579,0,11.802575107296137,1.0729613733905579,0,3.218884120171674,1.0729613733905579,0,3.218884120171674,0,0,1.0729613733905579,1.0729613733905579,0,0,0,0,1.0729613733905579,2.1459227467811157,0,0,0,1.0729613733905579,0,1.0729613733905579,3.218884120171674,2.1459227467811157,1.0729613733905579,0,2.1459227467811157,3.218884120171674,0,2.1459227467811157,5.364806866952789,0,1.0729613733905579,3.218884120171674,4.291845493562231,0
trotsky_opekaemoe_studenchestvo_I.txt_chunk1,trotsky,8.008008008008009,0,3.003003003003003,0,0,2.002002002002002,0,32.032032032032035,1.001001001001001,2.002002002002002,1.001001001001001,2.002002002002002,0,0,4.004004004004004,4.004004004004004,0,2.002002002002002,0,1.001001001001001,3.003003003003003,0,33.03303303303303,4.004004004004004,5.005005005005005,1.001001001001001,0,5.005005005005005,14.014014014014014,1.001001001001001,1.001001001001001,3.003003003003003,3.003003003003003,5.005005005005005,1.001001001001001,11.01101101101101,22.02202202202202,0,2.002002002002002,6.006006006006006,3.003003003003003,1.001001001001001,3.003003003003003,0,1.001001001001001,8.008008008008009,0,1.001001001001001,2.002002002002002,0,15.015015015015015,0,1.001001001001001,2.002002002002002,2.002002002002002,5.005005005005005,0,2.002002002002002,2.002002002002002,4.004004004004004,1.001001001001001,0,0,9.00900900900901,4.004004004004004,0,3.003003003003003,3.003003003003003,0,1.001001001001001,0,0,2.002002002002002,0,2.002002002002002,5.005005005005005,0,2.002002002002002,2.002002002002002,0,5.005005005005005,3.003003003003003,4.004004004004004,2.002002002002002,0,2.002002002002002,3.003003003003003,1.001001001001001,0,0,0,1.001001001001001,0,3.003003003003003,6.006006006006006,0,0,2.002002002002002,2.002002002002002,0
trotsky_perm_rev.txt_chunk1,trotsky,2,2,1,4,2,7,2,35,2,5,3,4,2,3,6,2,2,2,0,3,5,4,35,7,1,0,1,6,8,1,0,1,3,3,0,8,16,0,5,6,9,0,2,0,4,2,0,8,1,0,15,1,2,0,3,3,3,5,2,5,3,2,0,11,0,0,1,3,4,0,1,2,3,2,1,0,0,1,1,0,1,1,5,4,4,4,4,1,1,0,1,1,4,2,4,1,0,10,0,17
trotsky_perm_rev.txt_chunk10,trotsky,4,0,9,6,2,4,0,34,6,0,3,3,1,0,2,4,1,5,1,2,10,3,32,9,3,0,1,9,2,4,0,2,1,1,2,11,22,0,2,5,0,2,3,0,4,3,1,4,1,1,12,0,2,1,0,0,2,9,0,6,2,4,5,16,0,2,6,1,2,1,11,0,1,2,8,1,0,1,0,5,2,0,2,2,1,2,1,2,0,0,2,1,2,1,2,2,0,0,0,10
trotsky_perm_rev.txt_chunk11,trotsky,5,0,2,0,1,4,0,36,1,3,2,7,0,0,1,2,2,1,2,5,6,2,35,7,3,0,4,3,12,1,0,0,1,1,0,11,23,1,1,6,9,2,5,1,0,6,2,6,5,1,16,2,1,0,2,3,0,6,2,1,2,7,2,16,1,1,9,3,2,4,12,0,3,0,4,0,0,2,1,0,1,0,2,1,0,4,0,5,0,1,2,0,2,0,2,1,1,2,0,11
trotsky_perm_rev.txt_chunk12,trotsky,4,4,3,2,2,2,2,40,0,0,1,1,2,0,4,4,6,3,2,1,3,3,32,3,2,0,0,7,3,3,2,1,2,4,2,10,25,1,2,7,5,0,3,2,0,7,0,1,0,2,7,3,0,2,0,1,2,5,2,4,0,6,2,6,0,1,8,2,1,3,4,2,5,3,1,1,1,2,1,1,7,1,2,2,1,3,2,1,0,6,0,0,1,1,1,1,0,12,0,20
trotsky_perm_rev.txt_chunk13,trotsky,7,3,6,0,0,3,6,30,4,2,2,5,2,1,2,2,2,2,2,3,3,2,29,3,0,1,4,7,11,0,1,1,0,4,1,9,21,2,3,8,8,1,2,0,1,6,1,7,1,2,10,1,0,2,0,4,1,1,2,3,2,7,1,8,1,2,5,3,1,0,4,4,2,1,3,0,1,1,0,2,3,1,1,1,0,4,0,1,0,1,0,1,1,1,0,1,0,6,1,9
